Toss Fair Biased
3104 0.488080 0.682668
3105 0.487923 0.682448
3106 0.487766 0.682550
3107 0.487930 0.682652
3108 0.487773 0.682754
3109 0.487617 0.682856
3110 0.487460 0.682958
3111 0.487625 0.683060
3112 0.487468 0.683162
3113 0.487633 0.683264
3114 0.487476 0.683044
3115 0.487319 0.683146
3116 0.487484 0.683248
3117 0.487648 0.683349
3118 0.487813 0.683451
3119 0.487977 0.683552
3120 0.487821 0.683654
3121 0.487664 0.683755
3122 0.487828 0.683857
3123 0.487992 0.683958
3124 0.488156 0.684059
3125 0.488000 0.683840
3126 0.488164 0.683941
3127 0.488327 0.684042
3128 0.488171 0.684143
3129 0.488335 0.684244
3130 0.488179 0.684026
3131 0.488342 0.684126
3132 0.488506 0.684227
3133 0.488669 0.684328
3134 0.488832 0.684429
3135 0.488676 0.684211
3136 0.488520 0.684311
3137 0.488683 0.684412
3138 0.488528 0.684194
3139 0.488372 0.683976
3140 0.488217 0.684076
3141 0.488061 0.684177
3142 0.488224 0.684278
3143 0.488069 0.684378
3144 0.488232 0.684478
3145 0.488394 0.684579
3146 0.488239 0.684679
3147 0.488084 0.684779
3148 0.488247 0.684879
3149 0.488091 0.684979
3150 0.487937 0.684762
3151 0.487782 0.684862
3152 0.487627 0.684962
3153 0.487789 0.685062
3154 0.487952 0.685162
3155 0.488114 0.685261
3156 0.488276 0.685044
3157 0.488122 0.685144
3158 0.487967 0.685244
3159 0.488129 0.685027
3160 0.488291 0.685127
3161 0.488453 0.685226
3162 0.488299 0.685009
3163 0.488460 0.684793
3164 0.488622 0.684576
3165 0.488784 0.684676
3166 0.488945 0.684776
3167 0.488791 0.684875
3168 0.488636 0.684975
3169 0.488798 0.684759
3170 0.488644 0.684543
3171 0.488805 0.684642
3172 0.488651 0.684741
3173 0.488497 0.684841
3174 0.488658 0.684940
3175 0.488504 0.684724
3176 0.488350 0.684824
3177 0.488511 0.684608
3178 0.488672 0.684707
3179 0.488833 0.684807
3180 0.488994 0.684906
3181 0.489154 0.685005
3182 0.489001 0.685104
3183 0.489161 0.685203
3184 0.489322 0.684987
3185 0.489168 0.685086
3186 0.489328 0.685185
3187 0.489175 0.685284
3188 0.489335 0.685383
3189 0.489182 0.685481
3190 0.489342 0.685580
3191 0.489188 0.685365
3192 0.489348 0.685150
3193 0.489195 0.685249
3194 0.489355 0.685348
3195 0.489515 0.685446
3196 0.489362 0.685544
3197 0.489209 0.685330
3198 0.489056 0.685428
3199 0.488903 0.685527
3200 0.489063 0.685625
3201 0.488910 0.685723
3202 0.489069 0.685821
3203 0.488917 0.685919
3204 0.489076 0.686017
3205 0.488924 0.686115
3206 0.488771 0.686213
3207 0.488619 0.686311
3208 0.488466 0.686097
3209 0.488314 0.686195
3210 0.488162 0.685981
3211 0.488321 0.686079
3212 0.488481 0.686177
3213 0.488640 0.686275
3214 0.488799 0.686372
3215 0.488958 0.686470
3216 0.488806 0.686567
3217 0.488654 0.686354
3218 0.488813 0.686140
3219 0.488972 0.685927
3220 0.489130 0.685714
3221 0.489289 0.685501
3222 0.489137 0.685289
3223 0.488985 0.685386
3224 0.489144 0.685484
3225 0.489302 0.685581
3226 0.489461 0.685679
3227 0.489619 0.685776
3228 0.489777 0.685874
3229 0.489935 0.685971
3230 0.490093 0.686068
3231 0.489941 0.686165
3232 0.490099 0.685953
3233 0.490257 0.686050
3234 0.490414 0.686147
3235 0.490263 0.685935
3236 0.490420 0.686032
3237 0.490269 0.686129
3238 0.490117 0.686226
3239 0.489966 0.686323
3240 0.490123 0.686420
3241 0.489972 0.686517
3242 0.489821 0.686305
3243 0.489670 0.686093
3244 0.489519 0.686190
3245 0.489368 0.685978
3246 0.489526 0.685767
3247 0.489375 0.685556
3248 0.489224 0.685653
3249 0.489381 0.685749
3250 0.489538 0.685538
3251 0.489695 0.685328
3252 0.489852 0.685424
3253 0.489702 0.685214
3254 0.489551 0.685003
3255 0.489708 0.685100
3256 0.489865 0.685197
3257 0.489714 0.685293
3258 0.489871 0.685390
3259 0.489721 0.685486
3260 0.489571 0.685583
3261 0.489727 0.685679
3262 0.489884 0.685776
3263 0.489733 0.685872
3264 0.489890 0.685968
3265 0.490046 0.686064
3266 0.489896 0.686160
3267 0.489746 0.686257
3268 0.489596 0.686353
3269 0.489752 0.686143
3270 0.489602 0.686239
3271 0.489453 0.686334
3272 0.489609 0.686125
3273 0.489765 0.686221
3274 0.489921 0.686011
3275 0.490076 0.686107
3276 0.489927 0.686203
3277 0.489777 0.686298
3278 0.489933 0.686394
3279 0.489783 0.686490
3280 0.489939 0.686585
3281 0.489790 0.686681
3282 0.489640 0.686776
3283 0.489491 0.686872
3284 0.489342 0.686967
3285 0.489193 0.687062
3286 0.489044 0.686853
3287 0.488896 0.686644
3288 0.489051 0.686740
3289 0.489206 0.686835
3290 0.489058 0.686930
3291 0.489213 0.687025
3292 0.489064 0.687120
3293 0.488916 0.687215
3294 0.488767 0.687310
3295 0.488923 0.687102
3296 0.488774 0.687197
3297 0.488626 0.686988
3298 0.488781 0.686780
3299 0.488633 0.686875
3300 0.488788 0.686667
3301 0.488943 0.686762
3302 0.489098 0.686856
3303 0.488949 0.686951
3304 0.489104 0.686743
3305 0.489259 0.686536
3306 0.489111 0.686328
3307 0.489265 0.686423
3308 0.489117 0.686518
3309 0.488969 0.686612
3310 0.488822 0.686707
3311 0.488674 0.686500
3312 0.488829 0.686292
3313 0.488681 0.686387
3314 0.488533 0.686482
3315 0.488386 0.686275
3316 0.488540 0.686369
3317 0.488695 0.686464
3318 0.488547 0.686558
3319 0.488400 0.686653
3320 0.488554 0.686747
3321 0.488708 0.686841
3322 0.488561 0.686635
3323 0.488715 0.686729
3324 0.488869 0.686823
3325 0.488722 0.686617
3326 0.488876 0.686410
3327 0.489029 0.686504
3328 0.488882 0.686298
3329 0.489036 0.686092
3330 0.489189 0.686186
3331 0.489042 0.686280
3332 0.489196 0.686375
3333 0.489349 0.686469
3334 0.489502 0.686563
3335 0.489355 0.686357
3336 0.489209 0.686451
3337 0.489362 0.686545
3338 0.489515 0.686639
3339 0.489368 0.686433
3340 0.489222 0.686527
3341 0.489374 0.686321
3342 0.489228 0.686415
3343 0.489381 0.686210
3344 0.489533 0.686304
3345 0.489686 0.686398
3346 0.489540 0.686491
3347 0.489692 0.686286
3348 0.489546 0.686081
3349 0.489698 0.686175
3350 0.489552 0.686269
3351 0.489705 0.686362
3352 0.489857 0.686456
3353 0.490009 0.686251
3354 0.490161 0.686345
3355 0.490313 0.686438
3356 0.490465 0.686532
3357 0.490617 0.686625
3358 0.490471 0.686420
3359 0.490325 0.686216
3360 0.490476 0.686012
3361 0.490330 0.686105
3362 0.490184 0.686199
3363 0.490336 0.686292
3364 0.490190 0.686088
3365 0.490045 0.686181
3366 0.490196 0.685977
3367 0.490050 0.686071
3368 0.489905 0.686164
3369 0.489760 0.686257
3370 0.489614 0.686053
3371 0.489766 0.686147
3372 0.489917 0.685943
3373 0.490068 0.685740
3374 0.490219 0.685536
3375 0.490370 0.685333
3376 0.490225 0.685130
3377 0.490376 0.684927
3378 0.490231 0.685021
3379 0.490086 0.685114
3380 0.490237 0.685207
3381 0.490092 0.685300
3382 0.489947 0.685393
3383 0.490098 0.685486
3384 0.490248 0.685579
3385 0.490399 0.685672
3386 0.490549 0.685470
3387 0.490404 0.685562
3388 0.490555 0.685360
3389 0.490410 0.685453
3390 0.490560 0.685546
3391 0.490711 0.685344
3392 0.490566 0.685142
3393 0.490716 0.684940
3394 0.490866 0.685032
3395 0.490722 0.684831
3396 0.490872 0.684923
3397 0.490727 0.684722
3398 0.490583 0.684815
3399 0.490733 0.684907
3400 0.490882 0.685000
3401 0.490738 0.684799
3402 0.490594 0.684891
3403 0.490450 0.684690
3404 0.490306 0.684783
3405 0.490455 0.684875
3406 0.490311 0.684674
3407 0.490167 0.684767
3408 0.490023 0.684859
3409 0.490173 0.684658
3410 0.490029 0.684751
3411 0.489886 0.684550
3412 0.490035 0.684642
3413 0.490185 0.684442
3414 0.490041 0.684241
3415 0.490190 0.684334
3416 0.490047 0.684133
3417 0.490196 0.683933
3418 0.490345 0.684026
3419 0.490494 0.684118
3420 0.490351 0.684211
3421 0.490208 0.684303
3422 0.490064 0.684395
3423 0.490213 0.684195
3424 0.490362 0.684287
3425 0.490511 0.684380
3426 0.490368 0.684472
3427 0.490516 0.684564
3428 0.490373 0.684656
3429 0.490522 0.684456
3430 0.490379 0.684257
3431 0.490528 0.684057
3432 0.490385 0.683858
3433 0.490242 0.683950
3434 0.490099 0.684042
3435 0.490247 0.684134
3436 0.490105 0.683935
3437 0.490253 0.683736
3438 0.490401 0.683828
3439 0.490550 0.683920
3440 0.490407 0.684012
3441 0.490264 0.684103
3442 0.490122 0.684195
3443 0.490270 0.684287
3444 0.490128 0.684379
3445 0.490276 0.684180
3446 0.490133 0.683981
3447 0.489991 0.684073
3448 0.489849 0.684165
3449 0.489707 0.684256
3450 0.489565 0.684348
3451 0.489423 0.684439
3452 0.489282 0.684531
3453 0.489429 0.684622
3454 0.489577 0.684713
3455 0.489436 0.684805
3456 0.489294 0.684896
3457 0.489442 0.684698
3458 0.489589 0.684500
3459 0.489737 0.684591
3460 0.489884 0.684682
3461 0.489743 0.684484
3462 0.489890 0.684575
3463 0.490038 0.684666
3464 0.490185 0.684469
3465 0.490332 0.684560
3466 0.490479 0.684651
3467 0.490626 0.684742
3468 0.490484 0.684833
3469 0.490631 0.684924
3470 0.490778 0.685014
3471 0.490637 0.685105
3472 0.490495 0.684908
3473 0.490354 0.684999
3474 0.490213 0.685089
3475 0.490072 0.684892
3476 0.490219 0.684983
3477 0.490078 0.685073
3478 0.489937 0.685164
3479 0.489796 0.684967
3480 0.489655 0.685057
3481 0.489802 0.685148
3482 0.489948 0.685238
3483 0.490095 0.685042
3484 0.490241 0.684845
3485 0.490100 0.684935
3486 0.489960 0.685026
3487 0.490106 0.685116
3488 0.490252 0.684920
3489 0.490112 0.684723
3490 0.490258 0.684814
3491 0.490117 0.684904
3492 0.489977 0.684708
3493 0.489837 0.684512
3494 0.489697 0.684602
3495 0.489557 0.684692
3496 0.489703 0.684783
3497 0.489848 0.684873
3498 0.489994 0.684963
3499 0.490140 0.684767
3500 0.490286 0.684857
3501 0.490146 0.684662
3502 0.490291 0.684752
3503 0.490151 0.684842
3504 0.490011 0.684646
3505 0.490157 0.684736
3506 0.490017 0.684541
3507 0.489877 0.684631
3508 0.490023 0.684721
3509 0.490168 0.684810
3510 0.490313 0.684900
3511 0.490174 0.684705
3512 0.490034 0.684510
3513 0.489895 0.684600
3514 0.489755 0.684405
3515 0.489900 0.684495
3516 0.489761 0.684585
3517 0.489622 0.684674
3518 0.489483 0.684764
3519 0.489628 0.684854
3520 0.489489 0.684943
3521 0.489350 0.684749
3522 0.489495 0.684838
3523 0.489356 0.684928
3524 0.489501 0.685017
3525 0.489645 0.685106
3526 0.489790 0.685196
3527 0.489651 0.685285
3528 0.489796 0.685091
3529 0.489657 0.685180
3530 0.489518 0.685269
3531 0.489380 0.685358
3532 0.489524 0.685447
3533 0.489669 0.685253
3534 0.489813 0.685342
3535 0.489675 0.685431
3536 0.489819 0.685520
3537 0.489963 0.685609
3538 0.490107 0.685415
3539 0.490251 0.685504
3540 0.490113 0.685593
3541 0.489975 0.685400
3542 0.489836 0.685488
3543 0.489698 0.685577
3544 0.489560 0.685666
3545 0.489704 0.685472
3546 0.489848 0.685561
3547 0.489710 0.685650
3548 0.489572 0.685738
3549 0.489715 0.685827
3550 0.489859 0.685915
3551 0.489721 0.685722
3552 0.489865 0.685811
3553 0.490008 0.685618
3554 0.490152 0.685706
3555 0.490014 0.685795
3556 0.489876 0.685883
3557 0.490020 0.685690
3558 0.489882 0.685779
3559 0.490025 0.685867
3560 0.490169 0.685955
3561 0.490031 0.685762
3562 0.489893 0.685851
3563 0.489756 0.685939
3564 0.489899 0.685746
3565 0.489762 0.685835
3566 0.489905 0.685923
3567 0.490048 0.685730
3568 0.489910 0.685818
3569 0.490053 0.685626
3570 0.490196 0.685714
3571 0.490339 0.685802
3572 0.490202 0.685890
3573 0.490344 0.685978
3574 0.490487 0.686066
3575 0.490350 0.686154
3576 0.490213 0.685962
3577 0.490355 0.686050
3578 0.490497 0.686138
3579 0.490640 0.686225
3580 0.490782 0.686313
3581 0.490924 0.686400
3582 0.490787 0.686209
3583 0.490650 0.686296
3584 0.490792 0.686384
3585 0.490934 0.686471
3586 0.491076 0.686559
3587 0.491218 0.686646
3588 0.491081 0.686734
3589 0.491223 0.686821
3590 0.491365 0.686630
3591 0.491228 0.686438
3592 0.491370 0.686526
3593 0.491233 0.686613
3594 0.491096 0.686700
3595 0.491238 0.686509
3596 0.491101 0.686596
3597 0.491243 0.686683
3598 0.491384 0.686770
3599 0.491248 0.686857
3600 0.491389 0.686944
3601 0.491252 0.687031
3602 0.491394 0.687118
3603 0.491257 0.687205
3604 0.491121 0.687292
3605 0.491262 0.687379
3606 0.491403 0.687465
3607 0.491544 0.687275
3608 0.491408 0.687084
3609 0.491549 0.687171
3610 0.491413 0.687258
3611 0.491554 0.687344
3612 0.491694 0.687431
3613 0.491835 0.687517
3614 0.491976 0.687604
3615 0.492116 0.687690
3616 0.491980 0.687777
3617 0.492121 0.687863
3618 0.491985 0.687673
3619 0.492125 0.687759
3620 0.492265 0.687569
3621 0.492129 0.687655
3622 0.491993 0.687742
3623 0.492134 0.687828
3624 0.491998 0.687914
3625 0.492138 0.688000
3626 0.492278 0.688086
3627 0.492418 0.688172
3628 0.492282 0.688258
3629 0.492422 0.688344
3630 0.492562 0.688430
3631 0.492426 0.688240
3632 0.492291 0.688326
3633 0.492430 0.688412
3634 0.492570 0.688498
3635 0.492710 0.688308
3636 0.492849 0.688394
3637 0.492989 0.688480
3638 0.492853 0.688565
3639 0.492718 0.688651
3640 0.492582 0.688462
3641 0.492722 0.688272
3642 0.492861 0.688358
3643 0.492726 0.688444
3644 0.492865 0.688529
3645 0.493004 0.688340
3646 0.492869 0.688426
3647 0.492734 0.688511
3648 0.492873 0.688596
3649 0.492738 0.688682
3650 0.492877 0.688767
3651 0.492742 0.688852
3652 0.492881 0.688938
3653 0.492746 0.689023
3654 0.492885 0.689108
3655 0.492750 0.689193
3656 0.492888 0.689278
3657 0.493027 0.689363
3658 0.493166 0.689174
3659 0.493304 0.688986
3660 0.493443 0.689071
3661 0.493581 0.688883
3662 0.493719 0.688968
3663 0.493584 0.689053
3664 0.493450 0.689138
3665 0.493315 0.689222
3666 0.493453 0.689307
3667 0.493591 0.689392
3668 0.493730 0.689477
3669 0.493595 0.689561
3670 0.493460 0.689646
3671 0.493598 0.689730
3672 0.493736 0.689815
3673 0.493874 0.689899
3674 0.494012 0.689984
3675 0.493878 0.690068
3676 0.493743 0.690152
3677 0.493881 0.689965
3678 0.493747 0.689777
3679 0.493612 0.689861
3680 0.493750 0.689946
3681 0.493616 0.690030
3682 0.493482 0.689842
3683 0.493619 0.689655
3684 0.493757 0.689468
3685 0.493894 0.689281
3686 0.494031 0.689365
3687 0.494169 0.689178
3688 0.494306 0.689262
3689 0.494443 0.689347
3690 0.494309 0.689431
3691 0.494175 0.689515
3692 0.494312 0.689599
3693 0.494449 0.689683
3694 0.494586 0.689496
3695 0.494452 0.689581
3696 0.494318 0.689665
3697 0.494455 0.689748
3698 0.494592 0.689562
3699 0.494728 0.689376
3700 0.494595 0.689189
3701 0.494461 0.689273
3702 0.494327 0.689357
3703 0.494194 0.689441
3704 0.494330 0.689255
3705 0.494467 0.689069
3706 0.494334 0.688883
3707 0.494200 0.688697
3708 0.494067 0.688511
3709 0.494203 0.688595
3710 0.494070 0.688679
3711 0.494206 0.688494
3712 0.494073 0.688578
3713 0.494210 0.688661
3714 0.494346 0.688745
3715 0.494482 0.688560
3716 0.494349 0.688644
3717 0.494216 0.688727
3718 0.494083 0.688811
3719 0.493950 0.688895
3720 0.494086 0.688978
3721 0.493953 0.689062
3722 0.494089 0.689146
3723 0.493956 0.689229
3724 0.494092 0.689313
3725 0.494228 0.689128
3726 0.494096 0.689211
3727 0.493963 0.689294
3728 0.494099 0.689378
3729 0.494234 0.689461
3730 0.494370 0.689544
3731 0.494505 0.689359
3732 0.494641 0.689443
3733 0.494776 0.689258
3734 0.494912 0.689341
3735 0.494779 0.689157
3736 0.494647 0.689240
3737 0.494782 0.689323
3738 0.494650 0.689139
3739 0.494785 0.688954
3740 0.494920 0.689037
3741 0.495055 0.689121
3742 0.495190 0.689204
3743 0.495057 0.689020
3744 0.494925 0.688835
3745 0.494793 0.688919
3746 0.494928 0.689002
3747 0.494796 0.689085
3748 0.494664 0.689168
3749 0.494799 0.689250
3750 0.494933 0.689333
3751 0.495068 0.689416
3752 0.494936 0.689499
3753 0.494804 0.689315
3754 0.494939 0.689132
3755 0.495073 0.689214
3756 0.494941 0.689297
3757 0.494810 0.689380
3758 0.494944 0.689196
3759 0.495078 0.689279
3760 0.494947 0.689362
3761 0.494815 0.689444
3762 0.494949 0.689261
3763 0.495084 0.689344
3764 0.494952 0.689160
3765 0.495086 0.689243
3766 0.495220 0.689060
3767 0.495089 0.688877
3768 0.495223 0.688960
3769 0.495357 0.688777
3770 0.495225 0.688594
3771 0.495359 0.688412
3772 0.495228 0.688494
3773 0.495362 0.688312
3774 0.495495 0.688394
3775 0.495629 0.688477
3776 0.495498 0.688559
3777 0.495367 0.688377
3778 0.495500 0.688460
3779 0.495369 0.688542
3780 0.495238 0.688360
3781 0.495372 0.688442
3782 0.495505 0.688525
3783 0.495638 0.688607
3784 0.495772 0.688689
3785 0.495905 0.688771
3786 0.495774 0.688854
3787 0.495643 0.688672
3788 0.495512 0.688754
3789 0.495645 0.688572
3790 0.495515 0.688654
3791 0.495384 0.688473
3792 0.495253 0.688555
3793 0.495386 0.688637
3794 0.495256 0.688719
3795 0.495125 0.688538
3796 0.494995 0.688356
3797 0.495128 0.688438
3798 0.494997 0.688520
3799 0.494867 0.688339
3800 0.495000 0.688421
3801 0.495133 0.688503
3802 0.495266 0.688585
3803 0.495135 0.688667
3804 0.495005 0.688486
3805 0.494875 0.688568
3806 0.494745 0.688650
3807 0.494615 0.688469
3808 0.494485 0.688550
3809 0.494618 0.688632
3810 0.494751 0.688714
3811 0.494621 0.688796
3812 0.494491 0.688615
3813 0.494624 0.688697
3814 0.494494 0.688778
3815 0.494364 0.688860
3816 0.494235 0.688679
3817 0.494367 0.688761
3818 0.494500 0.688842
3819 0.494370 0.688924
3820 0.494241 0.688743
3821 0.494111 0.688825
3822 0.494244 0.688906
3823 0.494376 0.688726
3824 0.494247 0.688808
3825 0.494379 0.688627
3826 0.494250 0.688447
3827 0.494121 0.688268
3828 0.493992 0.688349
3829 0.493863 0.688430
3830 0.493995 0.688251
3831 0.493866 0.688071
3832 0.493737 0.687891
3833 0.493608 0.687712
3834 0.493740 0.687793
3835 0.493872 0.687875
3836 0.494004 0.687696
3837 0.493875 0.687777
3838 0.493747 0.687858
3839 0.493879 0.687940
3840 0.494010 0.687760
3841 0.493882 0.687842
3842 0.494014 0.687663
3843 0.494145 0.687744
3844 0.494017 0.687825
3845 0.493888 0.687906
3846 0.493760 0.687728
3847 0.493891 0.687549
3848 0.494023 0.687370
3849 0.494154 0.687451
3850 0.494026 0.687532
3851 0.494157 0.687614
3852 0.494289 0.687435
3853 0.494420 0.687516
3854 0.494551 0.687338
3855 0.494423 0.687419
3856 0.494295 0.687241
3857 0.494166 0.687062
3858 0.494038 0.687144
3859 0.493910 0.687225
3860 0.494041 0.687047
3861 0.493913 0.686869
3862 0.494045 0.686950
3863 0.493917 0.687031
3864 0.494048 0.687112
3865 0.494179 0.687193
3866 0.494051 0.687274
3867 0.493923 0.687096
3868 0.494054 0.687177
3869 0.493926 0.687258
3870 0.493798 0.687339
3871 0.493671 0.687419
3872 0.493543 0.687242
3873 0.493674 0.687064
3874 0.493547 0.687145
3875 0.493677 0.686968
3876 0.493808 0.687049
3877 0.493939 0.687129
3878 0.493811 0.687210
3879 0.493942 0.687033
3880 0.494072 0.687113
3881 0.493945 0.687194
3882 0.494075 0.687017
3883 0.493948 0.687098
3884 0.494078 0.687178
3885 0.493951 0.687001
3886 0.494081 0.687082
3887 0.493954 0.687162
3888 0.494084 0.687243
3889 0.493957 0.687323
3890 0.493830 0.687404
3891 0.493703 0.687484
3892 0.493577 0.687307
3893 0.493450 0.687388
3894 0.493323 0.687468
3895 0.493196 0.687548
3896 0.493326 0.687628
3897 0.493200 0.687708
3898 0.493073 0.687532
3899 0.493203 0.687612
3900 0.493333 0.687692
3901 0.493463 0.687772
3902 0.493593 0.687852
